Unnamed: 0,Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,SimillarHTTP,Inbound,Label
449,175.58.238.177-192.168.50.8-34335-1433-6,175.58.238.177,34335,192.168.50.8,1433,6,2019-01-12 16:15:01.000,5849.7,19,4,704.0,78.5,41.3,25.1,37.05,3.45,20.4,1.9,19.61,5.72,133743.81,3931.13,254.34,116.63,604.23,137.71,3509.8,228.91,104.97,508.68,76.3,2339.9,279.77,128.29,559.55,50.87,1,0,0,0,380,80,3247.45,683.67,9.8,55.6,28.33,11.12,123.57,0,0,0,0,0,0,0,0,0.21,34.02,37.05,19.61,0,0,0,0,0,0,19,704.0,4,78.5,22458,15092,18,40,1754.92,292.49,2339.9,584.97,1169.95,292.49,1754.92,292.49,0,1,DrDoS_MSSQL
450,183.51.3.9-192.168.50.8-59462-80-17,183.51.3.9,59462,192.168.50.8,80,17,2019-01-12 16:00:37.000,3597953.2,337,31,130140.2,8183.4,641.9,236.3,386.17,20.52,450.6,172.9,263.98,86.0,38445.07,102.28,9777.05,2199.88,16376.69,7577.17,2158771.9,8799.34,1979.89,19554.1,2933.11,1439181.3,10754.75,2419.87,21509.51,1955.41,1,0,0,0,6740,620,93.66,8.62,132.0,579.3,325.08,115.85,13421.65,1,1,0,0,1,0,0,0,0.09,375.88,386.17,263.98,0,0,0,0,0,0,337,130140.2,31,8183.4,46436,60394,336,40,1079385.95,179897.66,1439181.26,359795.32,719590.63,179897.66,1079385.95,179897.66,0,1,BENIGN
451,199.244.228.148-192.168.50.4-33798-1900-17,199.244.228.148,33798,192.168.50.4,1900,17,2019-01-12 15:21:55.000,4546.4,20,8,2241.6,287.9,189.6,27.6,112.08,21.2,63.0,16.2,35.99,4.58,556246.35,6157.3,162.37,17.66,215.35,144.71,2727.9,146.13,15.89,324.74,48.71,1818.6,178.61,19.43,357.21,32.47,1,0,0,0,400,160,4398.07,1759.23,18.0,168.1,74.03,33.62,1130.62,1,1,0,0,0,0,0,0,0.4,90.34,112.08,35.99,0,0,0,0,0,0,20,2241.6,8,287.9,26747,38262,19,20,1363.93,227.32,1818.58,454.64,909.29,227.32,1363.93,227.32,0,1,DrDoS_SSDP
452,174.169.79.151-192.168.50.3-42809-137-17,174.169.79.151,42809,192.168.50.3,137,17,2019-01-12 10:13:53.000,1959.9,28,0,1048.5,0.0,57.5,12.2,37.45,3.42,11.2,4.5,9.93,2.74,534694.79,14278.93,70.0,32.74,168.22,37.26,1176.0,63.0,29.47,140.0,21.0,784.0,77.0,36.01,154.0,14.0,0,0,0,0,560,0,14278.93,0.0,18.7,56.2,23.69,11.23,126.2,1,0,1,1,0,0,0,0,0.0,37.45,37.45,9.93,0,0,0,0,0,0,28,1048.5,0,0.0,8425,16432,27,32,587.98,98.0,783.97,195.99,391.99,98.0,587.98,98.0,0,1,DrDoS_NetBIOS
453,173.186.79.93-192.168.50.1-21274-80-17,173.186.79.93,21274,192.168.50.1,80,17,2019-01-12 16:30:18.000,3843672.1,91,16,49126.2,11723.0,820.2,136.9,539.85,117.86,789.3,163.7,732.69,111.86,15831.0,27.84,35922.17,10264.73,66716.36,25657.44,2306203.2,32329.95,9238.26,71844.34,10776.65,1537468.8,39514.39,11291.2,79028.77,7184.43,1,0,0,0,1820,320,23.68,4.16,269.9,1099.0,636.27,161.95,26229.26,1,1,0,1,1,0,0,0,0.18,568.68,539.85,732.69,0,0,0,0,0,0,91,49126.2,16,11723.0,29602,48960,90,20,1153101.62,192183.6,1537468.83,384367.21,768734.41,192183.6,1153101.62,192183.6,0,1,BENIGN
454,70.254.142.14-192.168.50.9-54293-22-6,70.254.142.14,54293,192.168.50.9,22,6,2019-01-12 14:55:19.000,3699549.2,143,42,89464.1,44519.4,664.9,344.3,625.62,172.53,1756.8,441.8,1059.99,140.87,36216.16,50.01,19997.56,3371.37,30111.67,16626.19,2219729.5,17997.8,3034.23,39995.12,5999.27,1479819.7,21997.32,3708.51,43994.63,3999.51,1,0,0,0,2860,840,38.65,11.35,312.8,1590.0,842.8,187.69,35226.36,1,0,0,1,1,0,0,0,0.29,724.24,625.62,1059.99,0,0,0,0,0,0,143,89464.1,42,44519.4,16397,60245,142,32,1109864.75,184977.46,1479819.66,369954.92,739909.83,184977.46,1109864.75,184977.46,0,1,BENIGN
455,129.118.22.199-192.168.50.3-16512-443-6,129.118.22.199,16512,192.168.50.3,443,6,2019-01-12 10:35:59.000,17685.9,55,12,1377.8,165.1,36.3,20.4,25.05,6.02,16.9,0.8,13.76,1.35,87234.09,3788.12,263.97,90.76,536.25,173.21,10611.5,237.57,81.68,527.94,79.19,7074.4,290.37,99.84,580.73,52.79,0,0,0,0,1100,240,3109.65,678.47,6.9,37.6,19.41,7.52,56.48,1,1,1,1,0,0,0,0,0.22,23.03,25.05,13.76,0,0,0,0,0,0,55,1377.8,12,165.1,44807,14699,54,20,5305.77,884.29,7074.36,1768.59,3537.18,884.29,5305.77,884.29,0,1,Syn
456,89.47.82.82-192.168.50.8-21652-80-6,89.47.82.82,21652,192.168.50.8,80,6,2019-01-12 16:40:02.000,6808.7,9,0,236.3,0.0,32.7,6.9,26.25,6.87,29.7,1.5,21.18,7.45,34700.73,1321.65,756.52,123.53,1127.11,632.99,4085.2,680.87,111.18,1513.04,226.96,2723.5,832.17,135.88,1664.34,151.3,1,0,0,0,180,0,1321.65,0.0,13.1,39.4,23.72,7.88,62.03,0,0,0,1,0,0,0,0,0.0,26.26,26.25,21.18,0,0,0,0,0,0,9,236.3,0,0.0,51772,61049,8,40,2042.6,340.43,2723.46,680.87,1361.73,340.43,2042.6,340.43,0,1,WebDDoS
457,97.33.58.75-192.168.50.8-18844-53-17,97.33.58.75,18844,192.168.50.8,53,17,2019-01-12 11:53:25.000,17000.5,43,3,3231.9,88.1,119.3,48.8,75.16,16.92,52.6,25.3,29.36,10.19,195276.8,2705.64,369.58,171.72,884.74,197.86,10200.3,332.62,154.55,739.16,110.87,6800.2,406.54,188.89,813.08,73.92,0,0,0,0,860,60,2529.19,176.45,14.7,112.7,52.26,22.55,508.42,1,1,0,1,1,0,0,0,0.07,72.17,75.16,29.36,0,0,0,0,0,0,43,3231.9,3,88.1,31860,17022,42,40,5100.15,850.03,6800.2,1700.05,3400.1,850.03,5100.15,850.03,0,1,DrDoS_DNS
458,196.147.2.47-192.168.50.3-63723-123-17,196.147.2.47,63723,192.168.50.3,123,17,2019-01-12 12:13:47.000,2096.9,3,1,228.3,10.5,76.9,52.1,76.09,10.4,13.5,3.2,10.55,2.42,113830.33,1906.71,524.21,110.69,856.28,413.52,1258.1,471.79,99.62,1048.42,157.26,838.7,576.63,121.76,1153.26,104.84,1,0,0,0,60,20,1430.03,476.68,5.3,114.1,43.32,22.83,521.04,1,0,1,0,0,0,0,0,0.33,59.7,76.09,10.55,0,0,0,0,0,0,3,228.3,1,10.5,12372,22329,2,20,629.06,104.84,838.74,209.69,419.37,104.84,629.06,104.84,0,1,DrDoS_NTP
459,111.11.102.211-192.168.50.9-63072-1433-17,111.11.102.211,63072,192.168.50.9,1433,17,2019-01-12 16:22:50.000,2125.9,31,13,1900.5,323.7,84.8,34.0,61.31,7.73,37.1,4.1,24.9,4.09,1045761.13,20687.66,48.32,5.69,65.39,42.63,1275.5,43.49,5.12,96.64,14.5,850.3,53.15,6.26,106.3,9.66,0,0,0,0,620,260,14575.4,6112.26,12.5,92.0,43.1,18.39,338.26,0,1,0,0,0,0,0,0,0.42,50.55,61.31,24.9,0,0,0,0,0,0,31,1900.5,13,323.7,45656,54232,30,32,637.76,106.29,850.35,212.59,425.17,106.29,637.76,106.29,0,1,DrDoS_MSSQL
460,15.188.38.15-192.168.50.6-28464-389-17,15.188.38.15,28464,192.168.50.6,389,17,2019-01-12 11:29:40.000,2933.9,49,2,3030.1,4.8,87.5,52.3,61.84,7.43,2.6,1.8,2.42,0.51,1034065.75,17376.97,57.53,19.06,114.71,38.47,1760.4,51.78,17.15,115.06,17.26,1173.6,63.28,20.97,126.57,11.51,0,0,0,0,980,40,16695.52,681.45,1.2,92.8,32.13,18.55,344.15,1,0,1,0,1,0,0,0,0.04,59.51,61.84,2.42,0,0,0,0,0,0,49,3030.1,2,4.8,20062,30922,48,32,880.18,146.7,1173.57,293.39,586.78,146.7,880.18,146.7,0,1,DrDoS_LDAP
461,206.125.43.49-192.168.50.8-30765-22-17,206.125.43.49,30765,192.168.50.8,22,17,2019-01-12 13:30:10.000,4800450.5,496,54,307043.5,9740.1,651.5,513.0,619.04,96.12,266.5,46.7,180.37,49.97,65990.38,114.57,8728.09,1146.4,12167.29,7581.69,2880270.3,7855.28,1031.76,17456.18,2618.43,1920180.2,9600.9,1261.04,19201.8,1745.62,0,0,0,0,9920,1080,103.32,11.25,90.2,928.6,399.71,185.71,34488.87,0,0,0,0,1,0,0,0,0.11,575.97,619.04,180.37,0,0,0,0,0,0,496,307043.5,54,9740.1,23180,34962,495,20,1440135.14,240022.52,1920180.18,480045.05,960090.09,240022.52,1440135.14,240022.52,0,1,BENIGN
462,75.200.64.84-192.168.50.2-46061-69-17,75.200.64.84,46061,192.168.50.2,69,17,2019-01-12 14:38:56.000,9087.9,28,2,1378.0,40.4,83.5,33.3,49.21,16.9,31.8,2.7,20.21,7.93,156058.81,3300.74,302.93,136.71,713.06,166.22,5452.7,272.64,123.04,605.86,90.88,3635.2,333.22,150.38,666.45,60.59,1,0,0,0,560,40,3080.69,220.05,10.1,73.8,34.71,14.76,217.97,1,1,1,1,0,0,0,0,0.07,47.28,49.21,20.21,0,0,0,0,0,0,28,1378.0,2,40.4,49647,10827,27,20,2726.36,454.39,3635.15,908.79,1817.58,454.39,2726.36,454.39,0,1,TFTP
463,39.240.157.237-192.168.50.4-27050-123-17,39.240.157.237,27050,192.168.50.4,123,17,2019-01-12 13:32:35.000,2270.3,23,3,892.3,27.9,68.2,28.1,38.8,12.38,13.1,6.8,9.31,3.54,405148.27,11447.35,87.32,44.52,220.88,42.8,1362.2,78.59,40.07,174.64,26.2,908.1,96.05,48.97,192.1,17.46,1,0,0,0,460,60,10126.51,1320.85,4.7,58.2,24.05,11.64,135.46,1,1,1,1,0,0,0,0,0.13,35.39,38.8,9.31,0,0,0,0,0,0,23,892.3,3,27.9,6919,35410,22,32,681.08,113.51,908.11,227.03,454.05,113.51,681.08,113.51,0,1,UDP
464,207.30.206.20-192.168.50.4-45723-389-17,207.30.206.20,45723,192.168.50.4,389,17,2019-01-12 11:19:40.000,2645.1,42,19,1151.4,1010.6,46.0,15.4,27.41,6.55,67.5,11.4,53.19,16.72,817065.55,23053.19,43.36,5.1,58.66,38.26,1587.0,39.02,4.59,86.72,13.01,1058.0,47.7,5.61,95.39,8.67,1,0,0,0,840,380,15872.69,7180.5,13.7,79.8,40.3,8.22,67.64,1,0,1,0,0,0,0,0,0.45,35.44,27.41,53.19,0,0,0,0,0,0,42,1151.4,19,1010.6,21053,3819,41,20,793.52,132.25,1058.02,264.51,529.01,132.25,793.52,132.25,0,1,DrDoS_LDAP
465,131.68.187.13-192.168.50.4-19156-137-17,131.68.187.13,19156,192.168.50.4,137,17,2019-01-12 12:57:15.000,10864.2,2,0,91.2,0.0,59.0,11.9,45.59,14.24,42.1,8.3,41.41,2.84,8393.75,184.07,5432.11,2817.81,13885.54,2614.3,6518.5,4888.9,2536.03,10864.22,1629.63,4345.7,5975.32,3099.59,11950.64,1086.42,1,0,0,0,40,0,184.07,0.0,22.8,68.4,43.5,13.68,187.08,0,1,1,1,1,0,0,0,0.0,45.6,45.59,41.41,0,0,0,0,0,0,2,91.2,0,0.0,347,6595,1,32,3259.27,543.21,4345.69,1086.42,2172.84,543.21,3259.27,543.21,0,1,DrDoS_NetBIOS
466,95.223.167.157-192.168.50.3-45017-1433-17,95.223.167.157,45017,192.168.50.3,1433,17,2019-01-12 15:59:22.000,16317.9,3,1,189.7,21.5,80.5,14.4,63.23,4.97,22.4,0.5,21.48,2.22,12942.01,245.11,4079.49,1952.16,9935.97,2127.33,9790.8,3671.54,1756.94,8158.98,1223.85,6527.2,4487.44,2147.38,8974.88,815.9,1,0,0,0,60,20,183.84,61.28,10.7,94.8,42.36,18.97,359.82,1,0,1,1,0,0,0,0,0.33,52.8,63.23,21.48,0,0,0,0,0,0,3,189.7,1,21.5,50789,55415,2,32,4895.38,815.9,6527.18,1631.79,3263.59,815.9,4895.38,815.9,0,1,DrDoS_MSSQL
467,140.120.159.97-192.168.50.2-61091-69-17,140.120.159.97,61091,192.168.50.2,69,17,2019-01-12 14:35:30.000,17412.4,29,3,2085.8,171.9,77.9,15.7,71.93,4.31,65.1,35.8,57.28,10.15,129652.75,1837.66,544.14,117.86,897.72,426.28,10447.5,489.73,106.07,1088.28,163.24,6965.0,598.55,129.65,1197.11,108.83,1,0,0,0,580,60,1665.38,172.28,28.6,107.9,64.6,21.58,465.59,0,0,0,1,1,0,0,0,0.1,70.55,71.93,57.28,0,0,0,0,0,0,29,2085.8,3,171.9,17964,34955,28,32,5223.73,870.62,6964.97,1741.24,3482.49,870.62,5223.73,870.62,0,1,TFTP
468,172.132.182.133-192.168.50.9-31359-53-6,172.132.182.133,31359,192.168.50.9,53,6,2019-01-12 13:54:12.000,19216.3,489,216,213382.4,147259.3,531.1,392.0,436.36,111.07,748.9,162.9,681.76,118.37,18766476.35,36685.62,27.26,14.45,70.61,12.81,11529.8,24.53,13.0,54.52,8.18,7686.5,29.99,15.9,59.97,5.45,0,0,0,0,9780,4320,25445.77,11239.85,218.2,1022.6,559.06,130.91,17137.29,0,1,1,1,1,0,0,0,0.44,511.55,436.36,681.76,0,0,0,0,0,0,489,213382.4,216,147259.3,28221,27240,488,20,5764.9,960.82,7686.53,1921.63,3843.27,960.82,5764.9,960.82,0,1,BENIGN
469,125.145.24.103-192.168.50.6-4569-53-17,125.145.24.103,4569,192.168.50.6,53,17,2019-01-12 16:48:38.000,1517.4,44,14,4833.3,665.2,162.8,66.4,109.85,7.4,49.8,31.1,47.51,4.13,3621273.76,38198.4,26.16,12.08,62.4,14.08,910.4,23.54,10.87,52.32,7.85,607.0,28.78,13.29,57.55,5.23,1,0,0,0,880,280,28978.09,9220.3,23.8,164.8,78.68,32.95,1086.0,0,0,0,1,1,0,0,0,0.32,94.8,109.85,47.51,0,0,0,0,0,0,44,4833.3,14,665.2,32691,23440,43,20,455.22,75.87,606.96,151.74,303.48,75.87,455.22,75.87,0,1,DrDoS_DNS
470,145.202.163.206-192.168.50.9-55351-3074-17,145.202.163.206,55351,192.168.50.9,3074,17,2019-01-12 09:23:47.000,41749.5,14,2,1465.7,43.6,127.8,68.8,104.69,10.13,36.8,11.3,21.79,1.94,36150.44,383.23,2609.35,1029.71,5698.48,1579.64,25049.7,2348.41,926.74,5218.7,782.8,16699.8,2870.29,1132.68,5740.57,521.87,1,0,0,0,280,40,335.33,47.9,10.9,157.0,63.24,31.41,986.43,1,1,1,0,0,0,0,0,0.14,94.33,104.69,21.79,0,0,0,0,0,0,14,1465.7,2,43.6,46283,13373,13,20,12524.86,2087.48,16699.81,4174.95,8349.91,2087.48,12524.86,2087.48,0,1,UDP-lag
471,215.70.184.237-192.168.50.6-20226-53-17,215.70.184.237,20226,192.168.50.6,53,17,2019-01-12 15:47:27.000,3068.7,42,11,2694.2,125.0,101.8,32.7,64.15,16.52,18.9,10.2,11.37,1.85,918409.36,17265.78,57.9,18.3,112.8,39.6,1841.2,52.11,16.47,115.8,17.37,1227.5,63.69,20.13,127.38,11.58,0,0,0,0,840,220,13682.32,3583.46,5.7,96.2,37.76,19.24,370.34,1,1,1,1,0,0,0,0,0.26,53.19,64.15,11.37,0,0,0,0,0,0,42,2694.2,11,125.0,54505,4455,41,40,920.6,153.43,1227.46,306.87,613.73,153.43,920.6,153.43,0,1,DrDoS_DNS
472,203.56.8.169-192.168.50.5-36846-443-6,203.56.8.169,36846,192.168.50.5,443,6,2019-01-12 12:57:31.000,4328304.1,580,221,278380.3,118423.6,563.3,133.8,479.97,59.14,717.1,114.2,535.85,195.78,91676.51,185.06,5403.63,3167.09,14904.9,2236.54,2596982.5,4863.27,2850.38,10807.26,1621.09,1731321.6,5943.99,3483.8,11887.99,1080.73,1,0,0,0,11600,4420,134.0,51.06,240.0,803.8,507.91,143.99,20733.06,1,1,1,1,1,0,0,0,0.38,495.39,479.97,535.85,0,0,0,0,0,0,580,278380.3,221,118423.6,27310,59080,579,20,1298491.23,216415.21,1731321.64,432830.41,865660.82,216415.21,1298491.23,216415.21,0,1,BENIGN
473,85.87.121.191-192.168.50.7-50485-80-17,85.87.121.191,50485,192.168.50.7,80,17,2019-01-12 10:17:18.000,951853.0,516,253,197205.5,351929.5,577.4,181.6,382.18,31.39,1395.2,99.1,1391.03,324.05,576910.98,807.9,1237.78,186.37,1796.89,1051.41,571111.8,1114.0,167.73,2475.56,371.33,380741.2,1361.56,205.01,2723.12,247.56,0,0,0,0,10320,5060,542.1,265.8,191.1,2086.5,886.6,114.65,13145.62,0,0,1,1,1,0,0,0,0.49,714.09,382.18,1391.03,0,0,0,0,0,0,516,197205.5,253,351929.5,5295,56197,515,32,285555.89,47592.65,380741.18,95185.3,190370.59,47592.65,285555.89,47592.65,0,1,BENIGN
474,33.232.86.83-192.168.50.2-58199-80-6,33.232.86.83,58199,192.168.50.2,80,6,2019-01-12 13:44:20.000,33695.1,20,8,1091.0,237.9,67.7,18.9,54.55,21.41,37.3,18.0,29.73,8.54,39437.82,830.96,1203.4,615.09,3048.67,588.31,20217.0,1083.06,553.58,2406.8,361.02,13478.0,1323.74,676.6,2647.48,240.68,0,0,0,0,400,160,593.54,237.42,14.9,81.8,42.14,16.36,267.79,1,1,0,0,1,0,0,0,0.4,47.46,54.55,29.73,0,0,0,0,0,0,20,1091.0,8,237.9,50770,9269,19,20,10108.52,1684.75,13478.03,3369.51,6739.02,1684.75,10108.52,1684.75,0,1,Syn
475,109.188.130.41-192.168.50.7-25649-123-17,109.188.130.41,25649,192.168.50.7,123,17,2019-01-12 10:36:59.000,12154.1,55,7,5103.2,32.1,106.3,56.4,92.79,16.0,5.8,3.4,4.59,0.91,422479.56,5100.72,196.03,79.27,433.84,116.76,7292.5,176.43,71.34,392.06,58.81,4861.7,215.63,87.2,431.27,39.21,1,0,0,0,1100,140,4524.83,575.89,2.3,139.2,48.69,27.84,774.82,1,1,1,1,0,0,0,0,0.13,82.83,92.79,4.59,0,0,0,0,0,0,55,5103.2,7,32.1,36888,14155,54,32,3646.24,607.71,4861.66,1215.41,2430.83,607.71,3646.24,607.71,0,1,UDP
476,173.54.51.153-192.168.50.8-22610-3074-17,173.54.51.153,22610,192.168.50.8,3074,17,2019-01-12 14:14:24.000,25035.7,27,1,3224.1,46.3,188.3,78.7,119.41,35.31,79.3,19.0,46.32,13.17,130624.41,1118.36,894.13,224.14,1566.55,669.99,15021.4,804.72,201.73,1788.26,268.24,10014.3,983.54,246.55,1967.09,178.83,0,0,0,0,540,20,1078.42,39.94,23.2,179.1,82.87,35.82,1283.32,0,1,0,1,0,0,0,0,0.04,116.8,119.41,46.32,0,0,0,0,0,0,27,3224.1,1,46.3,8102,31117,26,32,7510.7,1251.78,10014.27,2503.57,5007.13,1251.78,7510.7,1251.78,0,1,UDP-lag
477,107.1.129.55-192.168.50.4-20147-1433-17,107.1.129.55,20147,192.168.50.4,1433,17,2019-01-12 10:19:58.000,9037.0,48,6,2708.9,145.6,94.5,44.5,56.44,6.75,29.5,13.0,24.26,6.78,315833.36,5974.78,167.35,89.35,435.4,78.0,5422.2,150.62,80.41,334.7,50.2,3614.8,184.09,98.28,368.17,33.47,1,0,0,0,960,120,5310.91,663.86,12.1,84.7,40.35,16.93,286.64,1,1,0,0,1,0,0,0,0.12,52.86,56.44,24.26,0,0,0,0,0,0,48,2708.9,6,145.6,48908,11899,47,20,2711.1,451.85,3614.8,903.7,1807.4,451.85,2711.1,451.85,0,1,DrDoS_MSSQL
478,59.48.78.133-192.168.50.8-64804-1433-17,59.48.78.133,64804,192.168.50.8,1433,17,2019-01-12 14:51:24.000,7797.3,45,11,4588.9,536.5,143.0,28.8,101.97,20.33,69.1,3.5,48.78,10.34,657248.16,7181.08,139.24,68.33,344.23,70.91,4678.4,125.32,61.5,278.48,41.77,3118.9,153.16,75.16,306.33,27.85,1,0,0,0,900,220,5770.51,1410.57,24.4,153.0,75.38,30.59,935.9,1,1,0,1,0,0,0,0,0.24,91.52,101.97,48.78,0,0,0,0,0,0,45,4588.9,11,536.5,59148,3561,44,40,2339.18,389.86,3118.91,779.73,1559.45,389.86,2339.18,389.86,0,1,DrDoS_MSSQL
479,22.159.89.186-192.168.50.8-55978-3074-17,22.159.89.186,55978,192.168.50.8,3074,17,2019-01-12 15:31:48.000,5679.5,13,2,1010.6,118.0,96.9,18.1,77.74,5.3,80.4,36.8,59.01,17.41,198678.29,2640.59,378.64,141.59,803.41,237.05,3407.7,340.78,127.43,757.28,113.59,2271.8,416.5,155.75,833.01,75.73,1,0,0,0,260,40,2288.51,352.08,29.5,116.6,68.37,23.32,543.9,0,1,0,0,1,0,0,0,0.15,75.24,77.74,59.01,0,0,0,0,0,0,13,1010.6,2,118.0,56228,53744,12,32,1703.86,283.98,2271.82,567.95,1135.91,283.98,1703.86,283.98,0,1,UDP-lag
480,64.246.144.31-192.168.50.3-54984-3074-17,64.246.144.31,54984,192.168.50.3,3074,17,2019-01-12 16:16:00.000,42800.9,1,1,100.9,21.7,181.0,40.7,100.88,19.63,37.3,5.6,21.68,2.24,2864.36,46.73,21400.44,8339.18,46417.98,13061.26,25680.5,19260.4,7505.26,42800.88,6420.13,17120.3,23540.48,9173.1,47080.97,4280.09,1,0,0,0,20,20,23.36,23.36,10.8,151.3,61.28,30.27,915.98,0,0,1,1,0,0,0,0,1.0,61.3,100.88,21.68,0,0,0,0,0,0,1,100.9,1,21.7,373,56351,0,20,12840.26,2140.04,17120.35,4280.09,8560.17,2140.04,12840.26,2140.04,0,1,UDP-lag
481,26.185.159.249-192.168.50.6-27933-443-6,26.185.159.249,27933,192.168.50.6,443,6,2019-01-12 15:05:46.000,29061.7,54,10,2951.3,179.9,75.4,13.6,54.65,5.57,31.4,1.1,17.99,4.61,107739.54,2202.14,454.09,142.91,882.82,311.18,17437.0,408.68,128.62,908.18,136.23,11624.7,499.5,157.2,999.0,90.82,0,0,0,0,1080,200,1858.05,344.08,9.0,82.0,36.32,16.4,268.82,1,1,1,0,1,0,0,0,0.19,48.93,54.65,17.99,0,0,0,0,0,0,54,2951.3,10,179.9,40531,14597,53,40,8718.5,1453.08,11624.67,2906.17,5812.34,1453.08,8718.5,1453.08,0,1,Syn
482,85.51.129.113-192.168.50.4-57692-389-17,85.51.129.113,57692,192.168.50.4,389,17,2019-01-12 14:11:31.000,6910.9,25,2,563.7,0.2,23.4,12.9,22.55,5.69,0.1,0.1,0.09,0.0,81584.0,3906.31,255.96,71.88,471.6,184.08,4146.5,230.36,64.69,511.92,76.79,2764.4,281.56,79.07,563.11,51.19,0,0,0,0,500,40,3616.95,289.36,0.0,33.8,11.32,6.76,45.76,1,0,1,0,1,0,0,0,0.08,20.89,22.55,0.09,0,0,0,0,0,0,25,563.7,2,0.2,5393,50650,24,20,2073.27,345.54,2764.36,691.09,1382.18,345.54,2073.27,345.54,0,1,DrDoS_LDAP
483,43.115.183.253-192.168.50.6-62979-53-17,43.115.183.253,62979,192.168.50.6,53,17,2019-01-12 15:46:59.000,10211.6,11,0,1030.7,0.0,151.0,45.6,93.7,27.73,46.8,17.8,29.36,8.39,100924.05,1077.1,928.33,170.14,1438.75,758.19,6127.0,835.5,153.13,1856.66,278.5,4084.7,1021.16,187.15,2042.33,185.67,0,0,0,0,220,0,1077.1,0.0,46.8,140.5,61.53,28.11,790.14,1,1,1,0,0,0,0,0,0.0,93.7,93.7,29.36,0,0,0,0,0,0,11,1030.7,0,0.0,33975,46588,10,20,3063.49,510.58,4084.65,1021.16,2042.33,510.58,3063.49,510.58,0,1,UDP
484,188.137.246.218-192.168.50.5-58072-53-17,188.137.246.218,58072,192.168.50.5,53,17,2019-01-12 09:51:54.000,1187086.8,599,1,610746.6,901.3,1389.4,765.8,1019.61,167.01,1466.9,531.2,901.31,264.48,515250.76,505.44,1978.48,244.43,2711.77,1734.05,712252.1,1780.63,219.99,3956.96,593.54,474834.7,2176.33,268.87,4352.66,395.7,1,0,0,0,11980,20,504.6,0.84,450.7,1529.4,960.46,305.88,93564.49,0,0,1,0,1,0,0,0,0.0,1019.41,1019.61,901.31,0,0,0,0,0,0,599,610746.6,1,901.3,43727,11907,598,40,356126.04,59354.34,474834.73,118708.68,237417.36,59354.34,356126.04,59354.34,0,1,BENIGN
485,55.160.23.12-192.168.50.2-61844-80-17,55.160.23.12,61844,192.168.50.2,80,17,2019-01-12 16:02:11.000,31509.3,24,1,1120.7,51.7,47.3,39.2,46.69,16.35,77.9,24.9,51.67,10.77,37206.84,793.39,1260.37,707.77,3383.68,552.6,18905.6,1134.33,636.99,2520.74,378.11,12603.7,1386.41,778.55,2772.81,252.07,1,0,0,0,480,20,761.65,31.74,23.3,77.5,49.18,14.01,196.23,1,0,0,1,0,0,0,0,0.04,46.9,46.69,51.67,0,0,0,0,0,0,24,1120.7,1,51.7,50411,22779,23,32,9452.8,1575.47,12603.73,3150.93,6301.87,1575.47,9452.8,1575.47,0,1,UDP-lag
486,48.45.94.15-192.168.50.8-9164-53-17,48.45.94.15,9164,192.168.50.8,53,17,2019-01-12 11:36:44.000,6392.7,13,1,1420.1,14.3,163.2,62.5,109.24,41.86,25.8,10.8,14.35,4.76,224347.54,2189.67,456.62,96.58,746.36,360.04,3835.6,410.96,86.92,913.24,136.99,2557.1,502.28,106.24,1004.56,91.32,1,0,0,0,260,20,2033.27,156.41,7.2,163.9,61.79,32.77,1074.04,1,0,0,1,0,0,0,0,0.08,102.46,109.24,14.35,0,0,0,0,0,0,13,1420.1,1,14.3,37996,54491,12,32,1917.8,319.63,2557.06,639.27,1278.53,319.63,1917.8,319.63,0,1,DrDoS_DNS
